strategy,round,loss,rmse,mae,r2
fedavg,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedavg,1,0.16683941272460112,6334.90331417931,3313.47216796875,0.7134788289919253
fedavg,2,0.07957783183727485,4636.974875929349,2078.58251953125,0.8464866378712579
fedavg,3,0.0623120238468305,4454.025145865255,1744.092041015625,0.8583612681415416
fedavg,4,0.051488786610730794,4183.772699370748,1548.7030029296875,0.8750279533851344
fedavg,5,0.038721828363693825,4075.3310294993216,1466.57421875,0.8814224442275702
fedavg,6,0.047721791586492104,4371.019560697481,1409.0321044921875,0.8635912497046269
fedavg,7,0.03499194039564314,4095.3441857797498,1442.608154296875,0.8802549577513769
fedavg,8,0.04237469190632628,4248.999882325252,1323.9853515625,0.8711008254256247
fedavg,9,0.04259933837303666,4299.899068582889,1309.287109375,0.8679941278532105
fedavg,10,0.03628323275181152,4024.8638486289196,1291.9183349609375,0.8843410870880821
fedavg,11,0.03383045504009771,4123.743687476223,1457.8011474609375,0.8785884314871624
fedavg,12,0.033308701107695085,3944.1333648851178,1280.67626953125,0.888934315176676
fedavg,13,0.03162165920258525,4012.5348596616577,1370.1934814453125,0.8850485746530788
fedavg,14,0.03271423627920411,3932.7916293645662,1292.1334228515625,0.8895721539347454
fedavg,15,0.030678669235471977,3992.600405750618,1389.7138671875,0.8861879097532147
fedavg,16,0.03269757214772964,3915.282109886847,1279.361328125,0.8905532576223866
fedavg,17,0.032208951195718774,4201.833885341019,1485.9134521484375,0.8739466296254492
fedavg,18,0.02886421602208134,3801.64990497547,1312.101318359375,0.8968139579318273
fedavg,19,0.02901911216161196,3836.7370251295565,1338.30419921875,0.8949004709896073
fedavg,20,0.030659068147899395,3837.5722794496,1323.6151123046875,0.8948547057543964
fedavg,21,0.030625089562106633,3819.753264282917,1278.315673828125,0.8958288797597311
fedavg,22,0.02939604805855299,3927.8126228220203,1420.4473876953125,0.8898515851241294
fedavg,23,0.029093376621454507,3793.1701780964163,1209.5631103515625,0.897273766185098
fedavg,24,0.028947924432851966,3958.7749367702127,1416.4100341796875,0.8881081797177981
fedavg,25,0.030227908190179134,3828.7060477398886,1237.9305419921875,0.895339988839765
fedavg,26,0.030088073786987045,3834.242819645099,1254.0999755859375,0.8950370700605107
fedavg,27,0.027294061745450633,3850.9442997789515,1324.7718505859375,0.8941206654067209
fedavg,28,0.03478130107463422,3937.814876298783,1173.7540283203125,0.8892898848754646
fedavg,29,0.03108342504735995,3904.5862776995978,1323.4310302734375,0.891150420245267
fedavg,30,0.02823391519187984,3871.093902245204,1360.4071044921875,0.8930097676695312
fedprox,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedprox,1,0.1534771811863484,6007.03321116173,3086.189208984375,0.7423697818098963
fedprox,2,0.09249994247673507,5082.4135998558795,2251.43994140625,0.8155762949662319
fedprox,3,0.06769090732083158,4659.642690164129,1859.0784912109375,0.8449820681820902
fedprox,4,0.06282050971132344,4738.4531231194005,1705.3045654296875,0.8396939506176027
fedprox,5,0.057805822714752216,4677.457215197163,1598.3905029296875,0.8437944892937068
fedprox,6,0.05268961887567518,4581.0315432225525,1518.1707763671875,0.8501684477441237
fedprox,7,0.045535156992801216,4346.681032696096,1464.3013916015625,0.8651061149217927
fedprox,8,0.04368182985670678,4294.463412348509,1445.625244140625,0.8683276618955645
fedprox,9,0.03880908363008332,4268.372289292489,1518.8536376953125,0.8699227647675416
fedprox,10,0.03789796598662913,4162.125658843087,1385.3702392578125,0.8763178275837551
fedprox,11,0.03643906063800949,4172.509796273701,1424.1707763671875,0.875699905245944
fedprox,12,0.042109456484055625,4363.756180173224,1315.283203125,0.8640442236045541
fedprox,13,0.03685218493716647,4156.321691111024,1368.3475341796875,0.8766625371137652
fedprox,14,0.041051508400144585,4409.509269748733,1297.531494140625,0.8611783416585339
fedprox,15,0.03548979421997202,4230.542991153736,1515.2183837890625,0.8722182128652918
fedprox,16,0.03341657257897624,4093.8657769887864,1442.76318359375,0.8803413991217768
fedprox,17,0.034129355938819314,4080.104532974615,1344.2535400390625,0.8811444943036105
fedprox,18,0.035123936159381176,4155.204206774921,1302.35888671875,0.8767288420739922
fedprox,19,0.03618705761969209,4195.5416813565325,1346.0087890625,0.8743238683308151
fedprox,20,0.03465563601953395,4211.0433386513605,1495.470703125,0.8733934576524695
fedprox,21,0.03376735907529996,4079.414786461411,1359.96044921875,0.8811846791279905
fedprox,22,0.03332843457758725,4121.935225109682,1432.6131591796875,0.878694906605775
fedprox,23,0.033460189019485845,4033.578807957023,1319.2603759765625,0.8838396787419815
fedprox,24,0.033692820926188465,4116.328218206124,1482.0355224609375,0.8790246934865855
fedprox,25,0.0334286223667316,4058.9088435194008,1292.889892578125,0.8823761738368517
fedprox,26,0.033365967002517004,4034.505793774499,1337.0445556640625,0.8837862798567379
fedprox,27,0.03346928105752171,4000.5707092863636,1323.2720947265625,0.88573305127302
fedprox,28,0.033115742188189905,4009.159637629811,1331.883544921875,0.8852418797909404
fedprox,29,0.03295505269913521,4098.077110060278,1480.7301025390625,0.8800950910805178
fedprox,30,0.031706639303038325,3943.604823001412,1299.5782470703125,0.8889640798121063
scaffold,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
scaffold,1,0.15041933054760204,5845.434457762742,3072.163818359375,0.7560446628804154
scaffold,2,0.1006273535363294,5460.033699529702,2334.544677734375,0.7871530847044473
scaffold,3,0.06443105188526266,4489.4665607397055,1799.580810546875,0.8560982025592043
scaffold,4,0.054124382035872165,4344.594112227286,1593.1610107421875,0.8652356156514552
scaffold,5,0.04740231619809671,4228.387399470394,1489.76806640625,0.8723484028966864
scaffold,6,0.04379153807265469,4295.659669945932,1420.435791015625,0.8682543025920796
scaffold,7,0.037633189486868404,4150.53876020933,1460.3221435546875,0.8770055013904536
scaffold,8,0.03824069408499967,4180.891053352144,1345.2974853515625,0.8752000441622421
scaffold,9,0.034149387599143724,4037.1948181875,1425.723876953125,0.8836313116279746
scaffold,10,0.03259340190742475,3988.191820863184,1372.1326904296875,0.8864391089035726
scaffold,11,0.03445766283406567,3996.9963722775633,1290.2861328125,0.8859371505826859
scaffold,12,0.03432345365378688,4003.0748181866397,1281.591552734375,0.8855899624996392
scaffold,13,0.03948834708563931,4218.087718386141,1268.091552734375,0.8729695224212548
scaffold,14,0.03486590881419995,4057.6000295741323,1321.1246337890625,0.8824520116933733
scaffold,15,0.034342715815606426,4017.299590520976,1270.343505859375,0.8847754131762577
scaffold,16,0.03311844835750975,3967.1940965876624,1311.62060546875,0.8876317475599892
scaffold,17,0.03134778761300244,4035.6348942886298,1408.3304443359375,0.8837212215060263
scaffold,18,0.03242062874990277,3967.1698980507504,1326.82080078125,0.8876331188304561
scaffold,19,0.032016381836209515,3903.1338690851994,1310.8956298828125,0.8912313838667961
scaffold,20,0.03146833732141296,3923.5436788699067,1254.7109375,0.8900908901531106
scaffold,21,0.031312838263077326,3934.0752407649757,1261.8485107421875,0.8895000632397674
scaffold,22,0.0316023943187256,3934.7191767647155,1308.6419677734375,0.8894638822318311
scaffold,23,0.030632353453161783,3913.0463835738005,1255.4862060546875,0.8906782192268135
scaffold,24,0.030483924318572046,3937.966861211506,1300.4814453125,0.8892813346007882
scaffold,25,0.029177029758183624,3829.840727758793,1255.1595458984375,0.8952779443508819
scaffold,26,0.0333435885531598,3996.832370765629,1166.2926025390625,0.8859465074870487
scaffold,27,0.02708533816151657,3880.2448376358934,1311.048828125,0.8925033362203831
scaffold,28,0.029041120506927684,3905.905016766281,1232.27099609375,0.8910768776168534
scaffold,29,0.03047611811847511,3898.5118955827234,1247.2532958984375,0.8914888307307256
scaffold,30,0.029871026131557066,3911.899922032771,1239.1959228515625,0.8907422656239183
