strategy,round,loss,rmse,mae,r2
fedavg,0,4.134466124154859,24250.156288156166,20810.46875,-3.198612761198425
fedavg,1,0.3293346975787114,7146.838741709512,4082.353271484375,0.6353260919302068
fedavg,2,0.27833029128603615,6497.344380591197,3638.269287109375,0.6985963646167987
fedavg,3,0.2504359590433306,6464.878962517396,3538.77490234375,0.7016008988729242
fedavg,4,0.2846088223645058,7056.353449197397,3692.35595703125,0.644501841931556
fedavg,5,0.2622697744051456,6827.309572591535,3615.394775390625,0.6672056810664829
fedavg,6,0.3362380379704439,7962.396372952053,4045.94287109375,0.5473481359755902
fedavg,7,0.28037095622887226,7155.32920276908,4053.5478515625,0.6344591263431998
fedavg,8,0.25866113314657296,6901.6560331561,3631.9189453125,0.6599182364951418
fedavg,9,0.2733437824273181,7238.0795795569975,3826.641845703125,0.625955372200643
fedavg,10,0.2907294625025934,7362.826359489948,3926.72412109375,0.612951093719458
fedavg,11,0.3186782214682224,7547.459440103007,4413.95458984375,0.5932961388074176
fedavg,12,0.3084608277561911,7530.223635457316,4074.261962890625,0.5951515630782068
fedavg,13,0.32156502632583034,7677.991143521852,4139.462890625,0.5791067893228745
fedavg,14,0.3279848761684677,7633.805866014671,4246.62451171875,0.5839371518732933
fedavg,15,0.40117513798662985,8311.108710635423,4909.25048828125,0.5068323001042576
fedavg,16,0.41562375154275233,8440.168244768583,4931.5361328125,0.49139698640802576
fedavg,17,0.40711305328572883,8395.4339971201,4838.17041015625,0.49677406789393275
fedavg,18,0.442988801893284,8567.178765498009,5064.14990234375,0.4759745787867773
fedavg,19,0.3501703935257769,7820.70431610862,4213.14111328125,0.5633148279772731
fedavg,20,0.3812924546965864,8253.814148622441,4700.15478515625,0.5136084001183605
fedavg,21,0.3827374887726491,8348.585508935032,4332.90966796875,0.5023746004689833
fedavg,22,0.3737153686665245,8182.585410492212,4386.60888671875,0.5219670782453087
fedavg,23,0.4461170369488306,8863.887183397586,4990.31201171875,0.43904871433200854
fedavg,24,0.41770667694471664,8514.741099998284,4421.0556640625,0.48236977359693956
fedavg,25,0.39252642155022416,8260.987834393656,4395.6025390625,0.5127625242311558
fedavg,26,0.3505313260146345,7779.601275129722,4140.9052734375,0.5678929060937559
fedavg,27,0.39314689745037346,8550.10736774691,4695.3681640625,0.47806084580783703
fedavg,28,0.4490064173906952,8874.17105987934,4915.4970703125,0.43774631537425623
fedavg,29,0.7157876981924864,10620.505072735477,5380.66015625,0.1946826267100843
fedavg,30,0.43585133247652885,8765.976956392255,4791.68408203125,0.4513727839975934
fedavg,31,0.36596677082412343,8401.983575323151,4266.29736328125,0.4959885572392638
fedavg,32,0.43923395445407815,9287.87467615708,5115.6982421875,0.384101100090366
fedavg,33,0.3690891820664631,8436.889474207897,4410.03271484375,0.4917920882944481
fedavg,34,0.3100683008401898,7633.7864785439215,3828.6904296875,0.5839392637764724
fedavg,35,0.3314000339571428,7886.834599508221,3989.68115234375,0.5558985573120072
fedavg,36,0.36026131011612916,8383.492828171322,4252.4658203125,0.4982045303139062
fedavg,37,0.3876905886151846,8832.505873193631,4545.05908203125,0.4430135778948502
fedavg,38,0.32839160140159135,7961.320242271378,3927.97705078125,0.5474704797000347
fedavg,39,0.41085198351229685,8799.732723213814,4655.341796875,0.44713935674714345
fedavg,40,0.3072754347074773,7700.996558887688,3887.080810546875,0.5765807771287457
fedprox,0,4.134466124154859,24250.156288156166,20810.46875,-3.198612761198425
fedprox,1,0.30595088596927483,7148.010072740524,3982.166748046875,0.6352065640766678
fedprox,2,0.28201567080458523,6834.3064022620465,3721.0126953125,0.6665232136877608
fedprox,3,0.2502024159986253,6536.8848850197755,3608.9501953125,0.6949167253110893
fedprox,4,0.28959857939239014,7281.515226929077,3776.141357421875,0.6214526186308813
fedprox,5,0.23973889888050323,6507.547310623258,3470.2998046875,0.6976490293810317
fedprox,6,0.25024807124343534,6669.43595816018,3763.86962890625,0.6824186876211265
fedprox,7,0.2841248017555493,7186.246308052626,3693.602783203125,0.6312933834777367
fedprox,8,0.2518706002619226,6689.433159842469,3554.146728515625,0.6805114043944951
fedprox,9,0.2494071695127841,6781.104629778249,3614.99072265625,0.6716949125895006
fedprox,10,0.3140412261756277,7715.951529137544,3891.158447265625,0.5749346659285957
fedprox,11,0.26409951952419647,7104.128095691969,3970.938720703125,0.6396717727010233
fedprox,12,0.25657113860459363,6954.149552605264,3739.5576171875,0.6547253012336565
fedprox,13,0.2834175313965846,7307.601248015658,4122.2431640625,0.6187354791990443
fedprox,14,0.2968784157287632,7706.134179989342,4240.34765625,0.5760156377044175
fedprox,15,0.2982665241482026,7450.678089945908,4235.4658203125,0.6036596290230876
