strategy,round,loss,rmse,mae,r2
hybrid,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
hybrid,1,0.17400003137177186,5750.264689559951,3240.32421875,0.7639237043298004
hybrid,2,0.08523521224483324,4869.219855377245,2209.13330078125,0.8307239645162721
hybrid,3,0.06106661489549109,4556.236824397959,1767.364501953125,0.8517859749213844
hybrid,4,0.04678040000805286,4224.55607135235,1464.593994140625,0.8725796269628087
hybrid,5,0.038507926499203905,4044.4269062501303,1454.3140869140625,0.8832140200921775
hybrid,6,0.036596593423676466,4033.2786910899176,1330.6593017578125,0.8838569626162632
hybrid,7,0.03774284912551657,4055.140688064965,1291.9683837890625,0.882594462496002
hybrid,8,0.032479559982133845,3922.202442505996,1343.0823974609375,0.8901660167089086
hybrid,9,0.03548353363235772,3910.1411739219852,1253.501708984375,0.8908404837877406
hybrid,10,0.0323863028415078,3827.659598240157,1286.1363525390625,0.8953971935505293
hybrid,11,0.03466256383298303,3943.7046035422077,1254.2958984375,0.8889584627362896
hybrid,12,0.03643207152074235,3991.545690581532,1253.470458984375,0.8862480329968446
hybrid,13,0.0322000228032963,3953.8999734439412,1335.6568603515625,0.888383585091747
hybrid,14,0.032201491589606585,3933.3668783880307,1315.080078125,0.8895398520823014
hybrid,15,0.03391049975676905,3946.334501787703,1247.8134765625,0.8888103141948757
hybrid,16,0.03169889890270283,3915.334468471372,1302.4554443359375,0.8905503317565239
hybrid,17,0.0322666003788217,3955.869563067013,1355.8011474609375,0.8882723581909813
hybrid,18,0.031503504302834676,3981.2015774135325,1355.2529296875,0.8868368433359717
hybrid,19,0.03210308584183783,4106.120797054076,1431.9439697265625,0.8796239240146623
hybrid,20,0.033490129060848965,3973.090736441845,1255.153076171875,0.8872974655519259
hybrid,21,0.03338713181432086,3947.4503163434497,1239.911376953125,0.8887474264113203
hybrid,22,0.032163907733625374,4158.888793896755,1482.6605224609375,0.8765101281010071
hybrid,23,0.03293809090127259,3961.885535953809,1256.908935546875,0.8879322757821727
hybrid,24,0.034113865479296346,3981.794068005024,1266.74072265625,0.8868031555470662
hybrid,25,0.030112983296469317,3891.038807310973,1325.8758544921875,0.8919044430101754
hybrid,26,0.030472831961249516,3901.118942047269,1342.3048095703125,0.891343652053157
hybrid,27,0.03213395189714348,3891.0498583287263,1261.475341796875,0.8919038270384148
hybrid,28,0.03086418425897837,4084.0029382947314,1459.005859375,0.8809172593879376
hybrid,29,0.02944443215510491,3912.2490973863105,1397.140380859375,0.8907227598515004
hybrid,30,0.03280453183272538,4202.134457629836,1562.596923828125,0.8739285904524612
hybrid,31,0.02911195838814573,3836.0136861069723,1331.7987060546875,0.8949400911732068
hybrid,32,0.029368130964719304,3811.195481735357,1307.07421875,0.8962951263844992
hybrid,33,0.03208140981240701,3873.0819769274185,1242.6951904296875,0.8928998460422582
hybrid,34,0.029923076633973013,3864.0222566646794,1358.0933837890625,0.8934003084317265
hybrid,35,0.0316656259959984,3833.9817422622136,1225.7803955078125,0.8950513620719553
hybrid,36,0.02968391219533255,3872.743988440238,1375.9398193359375,0.8929185378519927
hybrid,37,0.03122627806598498,3826.352963332055,1251.20654296875,0.8954685949437753
hybrid,38,0.029069568986146,3865.416924472702,1386.5308837890625,0.893323341293644
hybrid,39,0.030014494506860806,3820.2655666851224,1212.8499755859375,0.8958009337075938
hybrid,40,0.029966904679005042,3777.3546298964307,1211.481201171875,0.8981286103278167
