strategy,round,loss,rmse,mae,r2
fedavg,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedavg,1,0.13231309173757597,5235.7965965075455,2769.137451171875,0.8042768209943826
fedavg,2,0.08897717901642846,4818.055001761603,2150.9580078125,0.8342627076147485
fedavg,3,0.06091801070775407,4407.568717558468,1709.2921142578125,0.8613004947250524
fedavg,4,0.047844395162902,4278.213645904094,1470.04150390625,0.8693222509649637
fedavg,5,0.06636538775217389,5057.499579831915,1717.546630859375,0.8173799629431389
fedavg,6,0.04230699973664767,4165.586873418918,1376.5557861328125,0.8761120343517478
fedavg,7,0.040137733038563425,4227.444618206133,1592.720703125,0.8724053216205618
fedavg,8,0.039189782916543,4137.557975424635,1308.43212890625,0.877773640174875
fedavg,9,0.03345766155387358,3958.903509811776,1455.9200439453125,0.8881009127176228
fedavg,10,0.036474576342286714,3913.423820646059,1349.8841552734375,0.8906571221940139
fedavg,11,0.03477939442472688,3862.4549188307687,1266.4091796875,0.8934867644681207
fedavg,12,0.03257183523973826,4105.87116212869,1446.55615234375,0.8796385680099701
fedavg,13,0.03791913045654326,3894.2783670405483,1449.9764404296875,0.891724373932169
fedavg,14,0.0317634678704509,3942.565788924771,1400.0450439453125,0.8890225824633661
fedavg,15,0.03152253604685531,3976.6938529386443,1404.097900390625,0.8870929555944198
fedavg,16,0.034141877174766036,3852.8241589774116,1259.239013671875,0.894017270146911
fedavg,17,0.031194359185538416,4056.148419375208,1446.132080078125,0.8825361065046853
fedavg,18,0.03250470925813752,3829.6826239259044,1233.7294921875,0.8952865972875185
fedavg,19,0.04365126779274931,4827.93765494129,1769.9541015625,0.8335821028173023
fedavg,20,0.03273321539182272,3787.320556805299,1348.9459228515625,0.8975903610040363
fedavg,21,0.031784812878694016,3827.89772590648,1200.843505859375,0.8953841774805886
fedavg,22,0.04520932064833514,4499.144363098388,1289.636474609375,0.8554771270326188
fedavg,23,0.03490756370254242,4209.584302517293,1622.8201904296875,0.8734811749643734
fedavg,24,0.03468440773494265,3842.049583230284,1384.921142578125,0.894609211675821
fedavg,25,0.04365363657295166,4882.667508647297,1803.0386962890625,0.8297876727742124
fedavg,26,0.030665582405550847,3761.344440489331,1195.1700439453125,0.8989903328218617
fedavg,27,0.030758699105161363,4017.5938072433355,1463.4534912109375,0.8847585326168194
fedavg,28,0.030157641713192674,3691.1190715012162,1180.87109375,0.9027268835184494
fedavg,29,0.02988194872848428,3704.4125040281356,1216.6595458984375,0.9020249690312865
