strategy,round,loss,rmse,mae,r2
fedavg,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedavg,1,0.16635125495844644,6298.814174112457,3290.458984375,0.7167340930865911
fedavg,2,0.08742608057116434,4878.169328754384,2184.53515625,0.830101143736365
fedavg,3,0.06212615678712741,4531.7325605114875,1735.970703125,0.8533759300293625
fedavg,4,0.04918082702975933,4180.164350835981,1559.891845703125,0.8752434261733792
fedavg,5,0.04482802629298946,4177.785537817852,1413.7952880859375,0.8753853783322019
fedavg,6,0.046408070373716005,4343.830337386579,1393.5938720703125,0.8652829868130418
fedavg,7,0.03601787300031247,4034.085150315992,1366.3414306640625,0.8838105080793203
fedavg,8,0.03583554170816509,4053.7221167712028,1396.5269775390625,0.882676592064078
fedavg,9,0.038345043513823,4176.633812054871,1333.9371337890625,0.8754540738494997
fedavg,10,0.03724309048683587,4196.1105800491005,1347.24267578125,0.8742897845600636
fedavg,11,0.03596589485241274,4367.532026213431,1530.36767578125,0.8638088343960508
fedavg,12,0.036394012261484726,4173.432160704185,1292.943603515625,0.8756449517653047
fedavg,13,0.03294861204212264,4072.6536803416025,1350.2620849609375,0.8815781970870284
fedavg,14,0.035047516389306234,4103.638873000401,1246.7412109375,0.879769410678111
fedavg,15,0.03490278997468793,4116.828633790821,1269.7904052734375,0.8789952881680155
fedavg,16,0.03238546996449336,4049.1075559930487,1343.605224609375,0.8829435498253104
fedavg,17,0.03732823005175907,4193.8683813395955,1226.1448974609375,0.8744240957358563
fedavg,18,0.033130871719580776,4022.1405992331993,1253.906982421875,0.8844975439152667
fedavg,19,0.0332849240920683,4130.694856800729,1259.9332275390625,0.8781787809343952
fedavg,20,0.031602535082948364,4077.313698993493,1382.4110107421875,0.8813070375184293
fedavg,21,0.038244582169923706,4327.869221684038,1226.8172607421875,0.866271196174921
fedavg,22,0.032025509554081955,4220.876686187361,1477.946044921875,0.8728014794585737
fedavg,23,0.03249004038112423,4065.16801620794,1240.1390380859375,0.8820131171479733
fedavg,24,0.03274335886502158,4085.7156043953914,1238.840576171875,0.8808173619677682
fedavg,25,0.029347583821553405,4037.426779521828,1331.2071533203125,0.8836179435741709
fedavg,26,0.032259718925993865,4066.156416076489,1245.7716064453125,0.8819557364452775
fedavg,27,0.031078225612610488,4112.165852686392,1405.3623046875,0.8792692342755316
fedavg,28,0.032059274378457785,4053.776880885281,1235.3975830078125,0.8826734242093093
fedavg,29,0.029919924218218808,4062.102411313629,1379.1561279296875,0.8821910009928291
fedavg,30,0.030608749952178483,3981.1218268221837,1248.3765869140625,0.8868413751282102
fedavg,31,0.02897175428165177,3944.4768981450507,1354.765380859375,0.8889149633971981
fedavg,32,0.029817067256707366,3984.1190996254118,1381.773193359375,0.886670926942464
fedavg,33,0.03014947068779435,3924.9253496085757,1239.7147216796875,0.8900134683692048
