strategy,round,loss,rmse,mae,r2
fedavg,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedavg,1,0.164824293378961,6159.129808666156,3288.560791015625,0.7291583608252286
fedavg,2,0.08551984043453736,4773.210659503727,2168.864013671875,0.8373335761630896
fedavg,3,0.059606915877883505,4432.167641233801,1761.28125,0.8597479965665147
fedavg,4,0.0492708036786276,4290.912723419109,1524.049072265625,0.8685453052509656
fedavg,5,0.053636095832207555,4620.503652200699,1531.9371337890625,0.8475752946280927
fedavg,6,0.04192515705883085,4116.272585726072,1382.77783203125,0.8790279713363114
fedavg,7,0.04010725518503603,4138.099563809455,1373.6341552734375,0.877741638975314
fedavg,8,0.04031485859902507,4181.035517667842,1349.651123046875,0.875191420557594
fedavg,9,0.034673253631026836,4015.0428391238866,1386.7589111328125,0.8849048332429517
fedavg,10,0.03399909360739688,4095.289855431481,1452.1697998046875,0.8802581402721399
fedavg,11,0.035055111036257615,4017.088000031864,1282.7796630859375,0.8847875492865405
fedavg,12,0.03259619072438363,4009.9675809163346,1349.67578125,0.8851956232449205
fedavg,13,0.036079922299589236,4141.031514007108,1273.154541015625,0.8775683235876823
fedavg,14,0.03236004808280568,4030.7942145438287,1324.44921875,0.8840000073916612
fedavg,15,0.03405000710039733,4065.829681627109,1262.594482421875,0.8819747069089036
fedavg,16,0.030956366974692288,4006.544645951172,1337.5814208984375,0.8853915389297673
fedavg,17,0.032429084303221827,4112.120134431872,1421.4415283203125,0.8792719108194912
fedavg,18,0.032311775251744744,3978.2565276764144,1253.7559814453125,0.8870042043299178
fedavg,19,0.030757615955522212,3979.887058699028,1321.5313720703125,0.8869115592439293
fedavg,20,0.030287912657247146,3968.2769560604006,1310.296630859375,0.8875703997058354
fedavg,21,0.03157886606804586,3940.8283393215697,1263.9906005859375,0.8891203753133536
fedavg,22,0.029163839648605708,3944.547249051531,1322.347412109375,0.8889110035787373
fedavg,23,0.03193431386094514,3958.5449346950704,1227.6195068359375,0.8881211811217444
fedavg,24,0.03252203212985573,3947.5914175608395,1243.3603515625,0.888739470109413
fedavg,25,0.029239483906279357,3860.8782679592478,1282.2216796875,0.8935737044823268
fedavg,26,0.029543571764511712,3929.123439140084,1344.637451171875,0.8897780571617101
fedavg,27,0.029550957763446132,3941.22176488459,1353.84912109375,0.8890982369949589
fedavg,28,0.03173091506572401,3943.204787986543,1280.2647705078125,0.88898660677935
fedavg,29,0.031794636777472296,3982.2963224752625,1207.909912109375,0.8867746008561656
fedavg,30,0.0296360748327723,3962.1216538617286,1367.4088134765625,0.887918915061366
fedavg,31,0.03420319213459984,4106.9706597442355,1168.9788818359375,0.8795740889660333
fedavg,32,0.029034252643749613,3959.7037767994716,1328.684814453125,0.8880556681252095
fedavg,33,0.03119519324982567,3999.6779870384566,1232.521484375,0.8857840449351986
