strategy,round,loss,rmse,mae,r2
scaffold,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
scaffold,1,0.18711117894922122,6980.465600516917,3674.895751953125,0.6521071572633396
scaffold,2,0.09021848559364631,5087.8596678760705,2206.7001953125,0.8151808557619407
scaffold,3,0.05810019622744624,4460.998318762293,1780.9310302734375,0.8579174164900685
scaffold,4,0.044647410814627,4174.704300905634,1506.0728759765625,0.8755691285747774
scaffold,5,0.04202257873118671,4180.588236121802,1397.6331787109375,0.875218127333213
scaffold,6,0.036946156901964095,4076.4939592743176,1410.7821044921875,0.8813547606638791
scaffold,7,0.03830931548854951,4021.729105745438,1343.2581787109375,0.8845211781650799
scaffold,8,0.0349173792296929,3942.846560544805,1340.1715087890625,0.8890067725215115
scaffold,9,0.03424353543164558,4034.0759784614866,1407.00390625,0.8838110433881122
scaffold,10,0.032854415523028424,3955.689573260268,1366.142822265625,0.8882825217250306
scaffold,11,0.03130100393591219,3917.9549512468875,1326.25732421875,0.8904037744754912
scaffold,12,0.03384558066124155,3815.934878899272,1247.9974365234375,0.8960370415498178
scaffold,13,0.03198854075772772,3865.774437289377,1313.1668701171875,0.8933036081983143
scaffold,14,0.03342801717706884,3821.027741328241,1265.359619140625,0.8957593556137554
scaffold,15,0.03738619418442997,3925.75610551649,1232.0765380859375,0.8899669038373046
scaffold,16,0.03602462428189448,4322.13604598467,1575.1641845703125,0.866625262609294
scaffold,17,0.03133898768891602,3773.1355660776358,1253.2862548828125,0.8983560505674097
scaffold,18,0.031198140769942834,3963.8398050375345,1408.573974609375,0.887821686852159
scaffold,19,0.03424033798359581,4340.6584753928755,1543.8160400390625,0.8654796577965951
scaffold,20,0.029254475655174302,3858.687730304177,1348.40478515625,0.8936944349473983
scaffold,21,0.030266714131939734,3921.331151535152,1352.2091064453125,0.8902148104719423
scaffold,22,0.030082525336066843,3866.9769846742042,1338.3360595703125,0.8932372152421215
scaffold,23,0.03727158452239385,4034.8483242868,1209.693603515625,0.8837665467614082
scaffold,24,0.032800037798695,3910.004219946572,1267.4117431640625,0.8908481321037677
scaffold,25,0.030808357006254623,3935.293635804068,1402.88330078125,0.8894316023783784
scaffold,26,0.034903490786985264,4335.626367665923,1601.797119140625,0.8657913835054261
scaffold,27,0.02976099765087023,3926.274570123694,1396.214111328125,0.8899378358366035
scaffold,28,0.03050724639012707,3775.994306139775,1247.521728515625,0.8982019696313016
scaffold,29,0.03675419649337171,3948.6944677956535,1188.824462890625,0.8886772862935841
scaffold,30,0.03137524909860153,4002.068340246078,1466.0516357421875,0.8856474825292809
hybrid,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
hybrid,1,0.13759135705238598,5521.888263990861,2890.73876953125,0.7823032457135992
hybrid,2,0.0943759633125429,5226.840537073998,2257.8818359375,0.8049458396563324
hybrid,3,0.06609851497047045,4714.313099487559,1792.6873779296875,0.8413231519263256
hybrid,4,0.052907720499615014,4366.955003203033,1722.441162109375,0.8638448247460613
hybrid,5,0.04360305060564336,4380.306610272847,1634.1558837890625,0.8630109896401763
hybrid,6,0.038549649522620195,4004.893756393545,1458.361083984375,0.885485965934063
hybrid,7,0.0389968281333431,3982.8916631010693,1331.564208984375,0.8867407444083257
hybrid,8,0.03741010762900562,3962.7307503790867,1335.4364013671875,0.8878844499747628
hybrid,9,0.036554143221352024,3916.913580869509,1336.5274658203125,0.890462027804848
hybrid,10,0.03581962557630978,3938.8912145424883,1304.369873046875,0.8892293509839944
hybrid,11,0.03509779260825429,3893.6521416274463,1277.6583251953125,0.8917591910026355
hybrid,12,0.03339443163182157,3884.797034595244,1337.91552734375,0.8922509637904814
hybrid,13,0.03406176160191491,3886.5556730863896,1309.2467041015625,0.8921533909304084
hybrid,14,0.0330295398506292,3822.690544629528,1287.7705078125,0.8956686097740287
hybrid,15,0.031996318713622685,3968.5034962816903,1412.7716064453125,0.8875575596278263
hybrid,16,0.03262583753551798,3871.285187118097,1320.0692138671875,0.8929991934876415
hybrid,17,0.03237397117501007,3832.990086081622,1275.3900146484375,0.8951056482498541
hybrid,18,0.032123260703517,3819.7642597416925,1261.978515625,0.8958282784539648
hybrid,19,0.03224701693873767,3807.0277120084115,1277.9490966796875,0.896521818658383
hybrid,20,0.03139947622887409,3919.082418117792,1411.638916015625,0.8903406887010129
hybrid,21,0.03353805572108376,4195.886557093745,1526.14208984375,0.8743032039448474
hybrid,22,0.030937345709685336,3809.8853001107527,1312.0350341796875,0.8963664177827879
hybrid,23,0.03150027773904436,3823.234494508544,1259.8404541015625,0.8956389111355727
hybrid,24,0.03425612495679674,4240.15518583931,1573.472900390625,0.8716368968492516
hybrid,25,0.030491687256540195,3940.533593309414,1442.0072021484375,0.8891369625529061
hybrid,26,0.03099826919129763,3760.2551775112283,1237.0374755859375,0.8990488281401243
hybrid,27,0.03057661244445812,3740.8585912862304,1258.9752197265625,0.9000876205163415
hybrid,28,0.03010947238411026,3882.013781531436,1419.8751220703125,0.8924053013814898
hybrid,29,0.03050423208754902,3885.443990073721,1443.54345703125,0.892215076102431
hybrid,30,0.034297691050958014,3831.7399442028945,1191.1480712890625,0.895174057780263
