strategy,round,loss,rmse,mae,r2
fedavg,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedavg,1,0.1488095205071697,5999.69099204284,3066.7353515625,0.7429991876212438
fedavg,2,0.08985983056119955,5085.814978938971,2179.52587890625,0.815329363620215
fedavg,3,0.06167770949086789,4509.482453674701,1788.780029296875,0.8548122001830786
fedavg,4,0.0526229756040762,4431.752700681752,1573.254150390625,0.8597742486963105
fedavg,5,0.04659961771178867,4302.728901522846,1473.010009765625,0.8678203211547699
fedavg,6,0.04076747565531175,4184.362317008411,1379.5623779296875,0.8749927256668275
fedavg,7,0.038435702555912846,4092.7968432356865,1336.01953125,0.8804038762574917
fedavg,8,0.03476046870201976,3983.640671546569,1375.4951171875,0.8866981396948863
fedavg,9,0.03672914797161802,4047.295887379622,1312.91845703125,0.8830482723576043
fedavg,10,0.03264288444897775,3965.71141158809,1379.2410888671875,0.8877157250433468
fedavg,11,0.034527843847026375,3931.911748755305,1279.1103515625,0.8896215636695397
fedavg,12,0.039734185392124845,4186.761278124178,1262.814697265625,0.8748493509065579
fedavg,13,0.03507221091833851,4232.9063301707965,1558.310302734375,0.8720754100787997
fedavg,14,0.03039949966282579,3918.0936691202264,1361.487060546875,0.8903960161645069
fedavg,15,0.031444099616845966,3986.55791378979,1423.0045166015625,0.8865321353054129
fedavg,16,0.030420199057148954,3942.386967308004,1389.8377685546875,0.8890326506684525
fedavg,17,0.036157040502745263,3975.3155849567465,1198.585205078125,0.8871712060070035
fedavg,18,0.037539360247955934,4064.410043290416,1211.052734375,0.8820571151308711
fedavg,19,0.04583943060598333,4518.7555809094165,1286.934326171875,0.8542144729194175
fedavg,20,0.035918200850942605,4009.4887454636905,1208.310791015625,0.885223041321263
fedavg,21,0.03271303043225285,3959.777645272522,1257.863037109375,0.8880514883168342
fedavg,22,0.032191205505419936,3929.280977481758,1266.2608642578125,0.8897692209001448
fedavg,23,0.0313537352547468,3924.386321452056,1253.5426025390625,0.8900436729844642
fedavg,24,0.03170244501382411,3902.543145181101,1277.88525390625,0.8912643016910009
fedavg,25,0.03205883593570325,3952.112473095876,1310.911376953125,0.8884844797995288
fedavg,26,0.03216452887160339,3925.1826709084507,1296.4161376953125,0.8899990443638115
fedavg,27,0.030659664270945394,4003.0076192782844,1429.6270751953125,0.8855938049901456
fedavg,28,0.03517650364857978,4420.647463890329,1624.716552734375,0.8604761338514848
fedavg,29,0.029043567798463787,3774.6821058203036,1252.7950439453125,0.8982727110548041
fedavg,30,0.0358518289370367,4165.027731000119,1233.7034912109375,0.8761452968268185
fedprox,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedprox,1,0.13777274231135905,5602.803940885314,2893.49462890625,0.7758764163537335
fedprox,2,0.08287138462724275,4775.700158092005,2149.384521484375,0.8371638466110641
fedprox,3,0.05999880315831217,4403.62032877495,1799.220947265625,0.8615488926704993
fedprox,4,0.049561997967115495,4342.511945867276,1632.33544921875,0.8653647497312603
fedprox,5,0.04340881589377895,4150.5170762207445,1506.684814453125,0.877006799330949
fedprox,6,0.03980874999378665,4110.16155400247,1432.8673095703125,0.8793868922147975
fedprox,7,0.03761090141877069,4085.682807071543,1424.352783203125,0.8808192758800242
fedprox,8,0.037557717608876426,4025.419357035985,1431.02587890625,0.8843091592184926
fedprox,9,0.04195971211461479,4127.978682115498,1322.78173828125,0.8783389335921432
fedprox,10,0.0346266618530932,3985.527443137232,1368.8275146484375,0.8865907919496128
fedprox,11,0.0411820338021706,4132.908177058861,1292.854736328125,0.8780481949211545
fedprox,12,0.03704636006960748,4000.314362647016,1288.2239990234375,0.8857476952683279
fedprox,13,0.035585279186950286,3977.3008435369834,1277.9925537109375,0.8870584831748194
fedprox,14,0.03364388232185704,3973.994841466204,1382.0240478515625,0.8872461639038671
fedprox,15,0.033662035538176954,3904.698195763662,1333.65283203125,0.8911441798646927
fedprox,16,0.03881765860847479,4022.2838040098563,1254.9586181640625,0.884489323625462
fedprox,17,0.03471265240117474,3900.8784908017833,1268.0225830078125,0.8913570494389494
fedprox,18,0.03803275566578001,4006.66095396154,1244.918701171875,0.8853848805683554
