strategy,round,loss,rmse,mae,r2
fedavg,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedavg,1,0.17123692807785368,6296.882403221454,3335.37353515625,0.7169078264550602
fedavg,2,0.080937441651417,4792.49267083425,2079.18701171875,0.8360167018689639
fedavg,3,0.06008936321304937,4404.66638918318,1747.667236328125,0.8614831010200728
fedavg,4,0.05101613462374825,4333.094044675237,1536.3140869140625,0.8659481043205081
fedavg,5,0.04246947259727189,4100.44704879846,1475.029052734375,0.879956365440441
fedavg,6,0.04114538875437428,4105.675583871673,1367.1162109375,0.879650029484515
fedavg,7,0.03850142700913378,4074.2367383351693,1346.1298828125,0.8814861166418205
fedavg,8,0.037791832752802304,4090.7454088466566,1324.2093505859375,0.8805237414288996
fedavg,9,0.03331380762690407,3993.6535903856256,1398.1077880859375,0.8861278525065592
fedavg,10,0.03725688188050013,4133.51303372809,1310.72802734375,0.8780124905580329
fedavg,11,0.032419408928442264,3969.3431446525256,1342.223388671875,0.8875099758093223
fedavg,12,0.031434556181610764,3986.1759870833603,1370.658203125,0.8865538776419616
fedavg,13,0.03210528584060782,4113.978609570059,1474.9407958984375,0.879162766489916
fedavg,14,0.03286963162258073,3934.787160698784,1245.6900634765625,0.8894600617403161
fedavg,15,0.03299737599124401,3897.0192455259958,1242.51025390625,0.8915719062554337
fedavg,16,0.031353884461590854,4002.8210052411787,1384.625732421875,0.8856044671680012
fedavg,17,0.030575596149207476,3882.775296099428,1316.24072265625,0.8923630853168993
fedavg,18,0.030183045260809966,3891.0957325668564,1310.386962890625,0.8919012824884038
fedavg,19,0.03188232630920954,3831.9809498482637,1266.6669921875,0.895160873051388
fedavg,20,0.03249418162885556,3890.6640821330234,1245.7254638671875,0.8919252613890832
fedavg,21,0.03233299761218436,3902.1245495242715,1216.859130859375,0.8912876279549339
fedavg,22,0.031794916610481026,3933.6741095316984,1252.81103515625,0.8895225902070111
fedavg,23,0.03041116715247258,3899.211843437081,1318.0482177734375,0.8914498631838724
fedavg,24,0.030786253992045893,3941.170765140734,1376.8221435546875,0.8891011041968444
fedavg,25,0.02925838902032184,3938.8569407887867,1404.2999267578125,0.8892312795622447
fedavg,26,0.02894661025356206,3852.18911789128,1301.305908203125,0.8940522045453319
fedavg,27,0.0287220798612179,3862.1113396690157,1344.8232421875,0.8935057129327554
fedavg,28,0.02735887088793271,3826.1830850078254,1308.536865234375,0.8954778785181667
fedavg,29,0.027556720696980043,3769.931962250778,1296.200439453125,0.8985285813243463
fedavg,30,0.02808128439502766,3837.5652437450494,1335.0706787109375,0.8948550870702482
fedavg,31,0.028591928061998357,3842.265998079779,1336.498046875,0.8945973395534357
fedavg,32,0.03051578104608097,4125.06484797512,1501.406005859375,0.8785106357204019
fedavg,33,0.027843342090741085,3792.2403668544007,1323.25341796875,0.8973241218765245
fedavg,34,0.02721659905849811,3726.928225764483,1307.20849609375,0.9008303504656394
fedavg,35,0.029473930101284948,3743.6076183275404,1256.41845703125,0.8999407259174401
fedavg,36,0.03239941379520575,4228.3259098607805,1596.834228515625,0.8723521133932441
fedavg,37,0.02692033423142603,3763.2966930604875,1344.1287841796875,0.8988854562966276
fedavg,38,0.028005109274145235,3665.934260185253,1199.779541015625,0.9040497635372408
fedavg,39,0.026885981239012275,3800.2170990615787,1357.0576171875,0.8968917243665991
fedavg,40,0.032398446496676954,3858.3088264160506,1127.7698974609375,0.8937153119902834
fedprox,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedprox,1,0.1379613255859617,5644.514505251979,2891.21923828125,0.7725269672436778
fedprox,2,0.0948193406979502,5103.549353146298,2294.734130859375,0.8140392254336969
fedprox,3,0.08611141170637539,5214.88964408644,2105.4755859375,0.8058367841440186
fedprox,4,0.05669382117957684,4441.958351898405,1753.671875,0.8591276690056385
fedprox,5,0.05270333737863551,4436.940387248853,1595.4388427734375,0.8594457744219897
fedprox,6,0.0511103177175987,4465.664116343727,1543.740478515625,0.8576200487896566
fedprox,7,0.04459407824066392,4248.650373942294,1497.7554931640625,0.8711220177873872
fedprox,8,0.041375079096006295,4193.338049811868,1488.2137451171875,0.8744558476135142
fedprox,9,0.04904422317253222,4514.454784356578,1445.046875,0.8544918508695996
fedprox,10,0.03904215388612797,4137.965200433662,1406.9525146484375,0.8777495732782299
fedprox,11,0.03757403447192794,4149.942409238953,1441.37548828125,0.877040853769712
fedprox,12,0.03771112398351865,4268.937572745706,1547.2164306640625,0.8698883143469327
fedprox,13,0.034944160141745804,4033.8709696766455,1422.2535400390625,0.8838228495135231
fedprox,14,0.03392287013620706,3979.843966790658,1360.505859375,0.8869140084649773
fedprox,15,0.03997641439813982,4154.835977508619,1295.554443359375,0.8767506944054981
fedprox,16,0.03608201967072164,3980.489165919184,1295.5230712890625,0.8868773361462319
fedprox,17,0.035823643657798276,3968.144906628285,1296.7559814453125,0.887577879362928
fedprox,18,0.03287634603798748,3942.8653286664508,1340.87744140625,0.8890057165699219
fedprox,19,0.032680710183536875,3950.4501009378664,1369.5394287109375,0.8885782761660698
fedprox,20,0.033243917750798116,3916.3290209072065,1377.42236328125,0.890494718306141
fedprox,21,0.03235037751690136,3916.76562995541,1380.3546142578125,0.8904702994256327
fedprox,22,0.03364052121978675,3903.5221275150984,1259.7178955078125,0.8912097441922076
fedprox,23,0.03366650881595095,3890.38314308501,1283.629150390625,0.8919408733400148
fedprox,24,0.033423462721968486,4056.2207780149247,1484.3648681640625,0.8825319120303157
fedprox,25,0.03264843294940657,4010.933931143718,1463.637451171875,0.8851402884484293
fedprox,26,0.033133960526096545,3895.3119258924567,1258.734130859375,0.8916668905675129
fedprox,27,0.03182589314100795,3929.3255146398856,1382.0609130859375,0.8897667203481168
fedprox,28,0.03165149609693733,3893.4780081567174,1348.044921875,0.8917688778918701
fedprox,29,0.033478519062856316,3867.9102885149755,1245.4786376953125,0.8931856716051567
fedprox,30,0.03198478658054932,3923.1534509881208,1408.0474853515625,0.8901127498176137
fedprox,31,0.03145276519321391,3895.32193791476,1389.9891357421875,0.8916663332597295
fedprox,32,0.030753455660049032,3863.6838638791346,1367.1197509765625,0.8934189782424695
fedprox,33,0.031073918612813996,3873.45956478185,1379.8695068359375,0.892878961666376
fedprox,34,0.03072123411097522,3818.912017839636,1345.796142578125,0.8958747549898992
fedprox,35,0.03202503472342415,3797.3797545149473,1268.81787109375,0.8970456293107757
fedprox,36,0.03053118590426182,3834.2179124301215,1360.402587890625,0.8950384339979806
