strategy,round,loss,rmse,mae,r2
fedavg,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedavg,1,0.15961955527335017,6151.899869146116,3259.028076171875,0.7297938383582159
fedavg,2,0.09233834042233474,4856.251023165915,2279.267822265625,0.8316244712322416
fedavg,3,0.06486512409334436,4405.51813070835,1882.2169189453125,0.8614295261428975
fedavg,4,0.05219219028650818,4163.135597119075,1653.5950927734375,0.8762577996690882
fedavg,5,0.04413010693204738,4059.2788768449996,1493.8043212890625,0.8823547248201891
fedavg,6,0.04308403743227333,4047.542340729742,1443.1644287109375,0.8830340316771398
fedavg,7,0.039741227513509864,4003.7027861718207,1356.747802734375,0.8855540601455946
fedavg,8,0.034563326759781375,3924.694892599933,1331.963623046875,0.8900263817771853
fedavg,9,0.03376773751827485,3844.6019299792274,1310.2745361328125,0.8944691367642686
fedavg,10,0.03433370022168579,3874.970193433751,1249.445556640625,0.8927953948308589
fedavg,11,0.033309904896769084,3857.965007617358,1236.6224365234375,0.8937342531219209
fedavg,12,0.03441103095041145,3959.194741358399,1235.2425537109375,0.8880844501390219
fedavg,13,0.033728073665885296,4192.371882359675,1496.64794921875,0.8745137049610248
fedavg,14,0.03400750049467431,3923.2749075230504,1266.4700927734375,0.8901059447962588
fedavg,15,0.03359741648264909,4220.2725030500105,1505.1951904296875,0.8728378951224188
fedavg,16,0.03060488077020693,3995.4121189183975,1387.468994140625,0.8860275517715466
fedavg,17,0.030605581285452533,3981.212880517695,1395.020751953125,0.8868361980322225
fedavg,18,0.031876986776268414,3860.9299397942978,1224.195556640625,0.8935708592794327
fedavg,19,0.03318742699846401,4292.589661265097,1518.1199951171875,0.8684425406289107
fedavg,20,0.03158705742280545,3841.08422193526,1190.377685546875,0.8946621705812356
fedavg,21,0.031841242374850434,3865.887866971829,1259.6102294921875,0.8932973458187485
fedavg,22,0.03016050269036977,3910.512114800311,1306.8421630859375,0.89081977540379
fedavg,23,0.03244162852704943,3929.015398290009,1205.0343017578125,0.8897841215503528
fedavg,24,0.029174467253544504,4032.323275730754,1430.43359375,0.8839119820938769
fedavg,25,0.02905170220616409,3914.907661746315,1315.6126708984375,0.8905741933292488
fedavg,26,0.028749879090901962,4018.8407532521114,1409.7978515625,0.8846869918966275
fedavg,27,0.028410380429690078,3808.832892107502,1286.8109130859375,0.8964236591585379
fedavg,28,0.028650298725847255,3848.960249210168,1303.0032958984375,0.8942297437393217
fedavg,29,0.03497193577730189,4025.2920390948034,1175.5557861328125,0.8843164775496479
fedavg,30,0.031546638302370505,3899.7725574704996,1213.4794921875,0.8914186392820093
fedavg,31,0.03104698935985087,3849.9454541590585,1192.27783203125,0.8941755895553717
fedavg,32,0.03158369484108124,3966.9823543847533,1211.6627197265625,0.887643744343326
fedavg,33,0.029744629747231483,3936.631300998355,1372.0863037109375,0.8893564244916004
fedavg,34,0.030470567420050276,3877.4895228743044,1214.7730712890625,0.8926559505570614
fedavg,35,0.03057909038556794,4162.713057610385,1513.83154296875,0.8762829225173229
fedavg,36,0.028913793835037928,3930.1754413766316,1380.7781982421875,0.8897190265346555
fedavg,37,0.03178723493484461,4158.537964236951,1546.50830078125,0.8765309684789064
fedavg,38,0.029521695225160485,3955.147405596914,1410.2835693359375,0.8883131443211275
fedavg,39,0.028412921555945603,3906.4814091455755,1374.7452392578125,0.8910447297573494
fedavg,40,0.0314840574336865,4209.585490282861,1570.271484375,0.8734811016344018
fedprox,0,1.4340404903996313,11782.010694274555,9149.193359375,0.00890437044283554
fedprox,1,0.1554442583214316,5988.453556637139,3129.392822265625,0.7439610128593784
fedprox,2,0.0918162945758854,5046.994749353322,2303.20166015625,0.8181378135325593
fedprox,3,0.06636138242429333,4577.632575906458,1881.7705078125,0.8503907108877291
